name,year,selling_price,km_driven,fuel,seller_type,transmission,owner,brand
MARUTI RITZ VDI,2013,330000,63000,DIESEL,INDIVIDUAL,MANUAL,FIRST OWNER,MARUTI
MARUTI WAGON R LXI CNG,2016,325000,80000,CNG,INDIVIDUAL,MANUAL,SECOND OWNER,MARUTI
MARUTI SWIFT DZIRE VDI,2013,250000,55000,DIESEL,INDIVIDUAL,MANUAL,FIRST OWNER,MARUTI
MARUTI SWIFT STAR VDI,2013,250000,55000,DIESEL,INDIVIDUAL,MANUAL,FIRST OWNER,MARUTI
CHEVROLET BEAT LT OPTION,2015,240000,60000,PETROL,INDIVIDUAL,MANUAL,FIRST OWNER,CHEVROLET
HYUNDAI GRAND I10 1.2 KAPPA MAGNA BSIV,2020,545000,5000,PETROL,INDIVIDUAL,MANUAL,FIRST OWNER,HYUNDAI
HYUNDAI I10 MAGNA 1.1 ITECH SE,2015,300000,48000,PETROL,DEALER,MANUAL,FIRST OWNER,HYUNDAI
RENAULT KWID RXT,2017,240000,50000,PETROL,INDIVIDUAL,MANUAL,FIRST OWNER,RENAULT
RENAULT KWID 1.0 RXT OPTIONAL,2018,360000,15000,PETROL,INDIVIDUAL,MANUAL,FIRST OWNER,RENAULT
HYUNDAI I20 1.4 CRDI MAGNA,2012,250000,70000,DIESEL,INDIVIDUAL,MANUAL,FIRST OWNER,HYUNDAI
SKODA LAURA ELEGANCE 2.0 TDI CR AT,2019,475000,105000,DIESEL,DEALER,AUTOMATIC,FIRST OWNER,SKODA
HYUNDAI I20 ASTA OPTION 1.4 CRDI,2016,600000,50000,DIESEL,INDIVIDUAL,MANUAL,SECOND OWNER,HYUNDAI
TATA INDIGO CR4,2010,150000,80000,DIESEL,INDIVIDUAL,MANUAL,SECOND OWNER,TATA
FORD ECOSPORT 1.5 DIESEL TREND BSIV,2017,700000,50000,DIESEL,INDIVIDUAL,MANUAL,FIRST OWNER,FORD
MAHINDRA XUV500 W6 2WD,2016,1290000,5000,DIESEL,INDIVIDUAL,MANUAL,FIRST OWNER,MAHINDRA
MARUTI CELERIO ZXI AMT BSIV,2018,500000,10000,PETROL,INDIVIDUAL,AUTOMATIC,FIRST OWNER,MARUTI
HYUNDAI SANTRO XING GLS,2012,193000,45000,PETROL,INDIVIDUAL,MANUAL,SECOND OWNER,HYUNDAI
HONDA CITY I VTEC V,2015,800000,10000,PETROL,INDIVIDUAL,MANUAL,FIRST OWNER,HONDA
MARUTI WAGON R LXI MINOR,2008,150000,50000,PETROL,INDIVIDUAL,MANUAL,FIRST OWNER,MARUTI
MARUTI 800 AC,2002,80000,40000,PETROL,INDIVIDUAL,MANUAL,FOURTH & ABOVE OWNER,MARUTI
FORD FIGO DIESEL EXI,2010,130000,100000,DIESEL,INDIVIDUAL,MANUAL,THIRD OWNER,FORD
FORD FIGO DIESEL EXI,2012,280000,80000,DIESEL,INDIVIDUAL,MANUAL,SECOND OWNER,FORD
MAHINDRA XYLO D2 BS IV,2011,229999,110000,DIESEL,INDIVIDUAL,MANUAL,SECOND OWNER,MAHINDRA
MARUTI ZEN ESTILO VXI BSIII,2008,80000,120000,PETROL,INDIVIDUAL,MANUAL,FIRST OWNER,MARUTI
TATA NANO CX BSIII,2010,70000,10000,PETROL,INDIVIDUAL,MANUAL,FIRST OWNER,TATA
MARUTI RITZ VDI,2013,240000,60000,DIESEL,INDIVIDUAL,MANUAL,SECOND OWNER,MARUTI
MAHINDRA XYLO E8,2010,380000,72000,DIESEL,INDIVIDUAL,MANUAL,SECOND OWNER,MAHINDRA
HYUNDAI SANTRO XING XO,2006,80000,110000,PETROL,INDIVIDUAL,MANUAL,FIRST OWNER,HYUNDAI
HYUNDAI I10 ERA,2013,265000,50000,PETROL,INDIVIDUAL,MANUAL,FIRST OWNER,HYUNDAI
HYUNDAI EON MAGNA PLUS OPTION,2018,320000,25000,PETROL,INDIVIDUAL,MANUAL,FIRST OWNER,HYUNDAI
NISSAN TERRANO XL 110 PS,2014,500000,120000,DIESEL,INDIVIDUAL,MANUAL,THIRD OWNER,NISSAN
HYUNDAI CRETA 1.6 CRDI SX OPTION,2016,1300000,55000,DIESEL,INDIVIDUAL,MANUAL,FIRST OWNER,HYUNDAI
MAHINDRA SCORPIO S11 BSIV,2018,1500000,35000,DIESEL,INDIVIDUAL,MANUAL,FIRST OWNER,MAHINDRA
TOYOTA INNOVA CRYSTA 2.8 ZX AT BSIV,2016,1800000,110000,DIESEL,INDIVIDUAL,AUTOMATIC,FIRST OWNER,TOYOTA
MAHINDRA XUV500 W6 2WD,2014,600000,80000,DIESEL,INDIVIDUAL,MANUAL,SECOND OWNER,MAHINDRA
TATA TIAGO 1.2 REVOTRON XT,2018,420000,80000,PETROL,INDIVIDUAL,MANUAL,FIRST OWNER,TATA
MARUTI ZEN ESTILO LXI BS IV,2009,140000,120000,PETROL,INDIVIDUAL,MANUAL,FIRST OWNER,MARUTI
SKODA LAURA AMBIENTE 2.0 TDI CR MT,2010,300000,100000,DIESEL,INDIVIDUAL,MANUAL,SECOND OWNER,SKODA
HYUNDAI SANTRO XING XL ERLX EURO III,2006,100000,60000,PETROL,DEALER,MANUAL,SECOND OWNER,HYUNDAI
MARUTI ALTO K10 VXI,2017,350000,25000,PETROL,DEALER,MANUAL,FIRST OWNER,MARUTI
FORD ECOSPORT 1.5 TI VCT MT TITANIUM BE BSIV,2018,850000,19000,PETROL,DEALER,MANUAL,FIRST OWNER,FORD
MARUTI ALTO LX,2008,140000,54000,PETROL,DEALER,MANUAL,FIRST OWNER,MARUTI
FORD ASPIRE TITANIUM PLUS BSIV,2015,550000,17100,PETROL,DEALER,MANUAL,SECOND OWNER,FORD
HYUNDAI GRAND I10 ASTA OPTION AT,2017,525000,19000,PETROL,DEALER,AUTOMATIC,FIRST OWNER,HYUNDAI
FORD ECOSPORT 1.5 DV5 MT TITANIUM,2015,470000,146000,DIESEL,DEALER,MANUAL,FIRST OWNER,FORD
FORD ENDEAVOUR 3.0L 4X4 AT,2013,900000,98000,DIESEL,DEALER,AUTOMATIC,FIRST OWNER,FORD
FORD ENDEAVOUR 2.5L 4X2,2011,500000,224642,DIESEL,DEALER,MANUAL,SECOND OWNER,FORD
MARUTI ZEN LXI,1998,80000,120000,PETROL,INDIVIDUAL,MANUAL,SECOND OWNER,MARUTI
MAHINDRA VERITO 1.5 D2 BSIII,2011,175000,175000,DIESEL,INDIVIDUAL,MANUAL,FIRST OWNER,MAHINDRA
MAHINDRA XUV500 AT W10 AWD,2017,1350000,15000,DIESEL,INDIVIDUAL,AUTOMATIC,SECOND OWNER,MAHINDRA
RENAULT DUSTER 110PS DIESEL RXZ,2017,800000,50000,DIESEL,INDIVIDUAL,MANUAL,FIRST OWNER,RENAULT
DATSUN REDIGO 1.0 S,2017,250000,15000,PETROL,INDIVIDUAL,MANUAL,FIRST OWNER,DATSUN
MARUTI IGNIS 1.2 AMT ALPHA BSIV,2018,700000,25000,PETROL,INDIVIDUAL,AUTOMATIC,FIRST OWNER,MARUTI
TATA NEXON 1.5 REVOTORQ XM,2019,800000,25000,DIESEL,INDIVIDUAL,MANUAL,FIRST OWNER,TATA
MAHINDRA XUV500 W6 2WD,2013,660000,69000,DIESEL,INDIVIDUAL,MANUAL,FIRST OWNER,MAHINDRA
MARUTI SWIFT VDI BSIV,2015,465000,60000,DIESEL,INDIVIDUAL,MANUAL,THIRD OWNER,MARUTI
MAHINDRA SCORPIO 2.6 CRDE,2006,180000,222435,DIESEL,INDIVIDUAL,MANUAL,SECOND OWNER,MAHINDRA
MARUTI SWIFT DZIRE VDI,2017,600000,66000,DIESEL,INDIVIDUAL,MANUAL,THIRD OWNER,MARUTI
FORD FIESTA 1.4 ZXI DURATEC,2010,150000,110000,PETROL,INDIVIDUAL,MANUAL,FIRST OWNER,FORD
HYUNDAI VERNA 1.6 SX,2014,450000,78000,DIESEL,INDIVIDUAL,MANUAL,SECOND OWNER,HYUNDAI
HYUNDAI ELITE I20 SPORTZ PLUS BSIV,2019,721000,10000,PETROL,INDIVIDUAL,MANUAL,FIRST OWNER,HYUNDAI
MARUTI SWIFT 1.2 DLX,2018,300000,35000,PETROL,INDIVIDUAL,MANUAL,FIRST OWNER,MARUTI
MAHINDRA SCORPIO BSIV,2019,1000000,10000,DIESEL,INDIVIDUAL,MANUAL,FIRST OWNER,MAHINDRA
RENAULT KWID RXT,2016,300000,40000,PETROL,INDIVIDUAL,MANUAL,FIRST OWNER,RENAULT
MAHINDRA SCORPIO LX,2013,450000,120000,DIESEL,INDIVIDUAL,MANUAL,FIRST OWNER,MAHINDRA
MARUTI ESTEEM AX,1997,79000,70000,PETROL,INDIVIDUAL,AUTOMATIC,FIRST OWNER,MARUTI
FORD FIGO 1.5D TREND MT,2017,545000,40000,DIESEL,INDIVIDUAL,MANUAL,FIRST OWNER,FORD
HONDA AMAZE V DIESEL BSIV,2018,844999,20000,DIESEL,INDIVIDUAL,MANUAL,FIRST OWNER,HONDA
SKODA RAPID 1.5 TDI AMBITION,2016,700000,93000,DIESEL,INDIVIDUAL,MANUAL,FIRST OWNER,SKODA
TOYOTA ETIOS VD,2016,650000,159000,DIESEL,INDIVIDUAL,MANUAL,FIRST OWNER,TOYOTA
FORD ECOSPORT 1.5 DV5 MT TITANIUM,2014,525000,75000,DIESEL,INDIVIDUAL,MANUAL,SECOND OWNER,FORD
FORD FIESTA CLASSIC 1.4 SXI DURATORQ,2006,110000,101100,DIESEL,INDIVIDUAL,MANUAL,THIRD OWNER,FORD
TATA INDICA VISTA AQUA 1.3 QUADRAJET BSIV,2011,180000,66000,DIESEL,INDIVIDUAL,MANUAL,FIRST OWNER,TATA
HYUNDAI I10 ERA,2012,280000,30000,PETROL,INDIVIDUAL,MANUAL,SECOND OWNER,HYUNDAI
RENAULT KWID 1.0 RXT OPTIONAL,2019,400000,10000,PETROL,INDIVIDUAL,MANUAL,FIRST OWNER,RENAULT
MAHINDRA XUV500 W8 4WD,2012,625000,126000,DIESEL,INDIVIDUAL,MANUAL,SECOND OWNER,MAHINDRA
VOLKSWAGEN VENTO 1.5 TDI HIGHLINE,2015,535000,70000,DIESEL,INDIVIDUAL,MANUAL,FIRST OWNER,VOLKSWAGEN
MARUTI SWIFT VDI OPTIONAL,2017,459999,50000,DIESEL,INDIVIDUAL,MANUAL,FIRST OWNER,MARUTI
MAHINDRA BOLERO DI,2010,300000,100000,DIESEL,INDIVIDUAL,MANUAL,FIRST OWNER,MAHINDRA
HONDA CIVIC 1.8 V AT,2007,280000,60000,PETROL,INDIVIDUAL,AUTOMATIC,FIRST OWNER,HONDA
HONDA MOBILIO V I VTEC,2014,500000,70000,PETROL,INDIVIDUAL,MANUAL,FIRST OWNER,HONDA
HYUNDAI CRETA 1.6 SX,2019,1200000,1200,PETROL,INDIVIDUAL,MANUAL,FIRST OWNER,HYUNDAI
HYUNDAI I10 SPORTZ AT,2011,180000,134444,PETROL,INDIVIDUAL,AUTOMATIC,SECOND OWNER,HYUNDAI
MARUTI ALTO LXI,2009,78000,120000,PETROL,INDIVIDUAL,MANUAL,SECOND OWNER,MARUTI
NISSAN MICRA DIESEL XV PREMIUM,2011,160000,120000,DIESEL,INDIVIDUAL,MANUAL,FIRST OWNER,NISSAN
MAHINDRA SCORPIO VLX 2WD AIRBAG BSIV,2014,600000,238000,DIESEL,INDIVIDUAL,MANUAL,FIRST OWNER,MAHINDRA
MARUTI WAGON R LXI MINOR,2008,110000,100000,PETROL,INDIVIDUAL,MANUAL,SECOND OWNER,MARUTI
MAHINDRA BOLERO SLX 4WD BSIII,2011,450000,110000,DIESEL,INDIVIDUAL,MANUAL,SECOND OWNER,MAHINDRA
MAHINDRA SCORPIO S9 BSIV,2019,1350000,35000,DIESEL,INDIVIDUAL,MANUAL,FIRST OWNER,MAHINDRA
HONDA CITY 1.3 DX,2003,120000,165000,PETROL,INDIVIDUAL,MANUAL,SECOND OWNER,HONDA
HONDA BR-V I-DTEC VX MT,2018,1040000,42000,DIESEL,INDIVIDUAL,MANUAL,FIRST OWNER,HONDA
HYUNDAI GRAND I10 CRDI SPORTZ,2014,390000,70000,DIESEL,INDIVIDUAL,MANUAL,SECOND OWNER,HYUNDAI
TATA NANO LX BSIII,2011,65000,60000,PETROL,INDIVIDUAL,MANUAL,SECOND OWNER,TATA
VOLKSWAGEN POLO DIESEL HIGHLINE 1.2L,2013,320000,115000,DIESEL,INDIVIDUAL,MANUAL,THIRD OWNER,VOLKSWAGEN
VOLKSWAGEN AMEO 1.5 TDI HIGHLINE,2017,720000,70000,DIESEL,INDIVIDUAL,MANUAL,FIRST OWNER,VOLKSWAGEN
MARUTI SWIFT ZXI ABS,2007,220000,80000,PETROL,INDIVIDUAL,MANUAL,SECOND OWNER,MARUTI
MARUTI WAGON R LXI BS IV,2011,225000,65000,PETROL,DEALER,MANUAL,FIRST OWNER,MARUTI
TATA MANZA AURA (ABS) QUADRAJET BS IV,2010,200000,150000,DIESEL,INDIVIDUAL,MANUAL,SECOND OWNER,TATA
TOYOTA ETIOS GD,2015,434999,75000,DIESEL,DEALER,MANUAL,SECOND OWNER,TOYOTA
FORD FIGO DIESEL TITANIUM,2012,300000,63700,DIESEL,INDIVIDUAL,MANUAL,FIRST OWNER,FORD
HONDA AMAZE VX I-DTEC,2018,700000,74800,DIESEL,INDIVIDUAL,MANUAL,FIRST OWNER,HONDA
FORD ENDEAVOUR 2.5L 4X2 MT,2009,500000,105000,DIESEL,INDIVIDUAL,MANUAL,SECOND OWNER,FORD
RENAULT DUSTER 85PS DIESEL RXE,2016,500000,40000,DIESEL,INDIVIDUAL,MANUAL,FIRST OWNER,RENAULT
MARUTI RITZ LDI,2016,400000,90000,DIESEL,INDIVIDUAL,MANUAL,SECOND OWNER,MARUTI
TOYOTA COROLLA ALTIS D-4D J,2015,825000,75000,DIESEL,DEALER,MANUAL,SECOND OWNER,TOYOTA
MARUTI SWIFT DZIRE VDI,2018,720000,15000,DIESEL,INDIVIDUAL,MANUAL,FIRST OWNER,MARUTI
MARUTI 800 AC UNIQ,2009,110000,30000,PETROL,INDIVIDUAL,MANUAL,SECOND OWNER,MARUTI
MAHINDRA SCORPIO VLX 2WD AIRBAG BSIV,2014,600000,100000,DIESEL,INDIVIDUAL,MANUAL,SECOND OWNER,MAHINDRA
MAHINDRA SCORPIO VLX 2WD AT BSIV,2009,275000,155000,DIESEL,INDIVIDUAL,AUTOMATIC,THIRD OWNER,MAHINDRA
LAND ROVER RANGE ROVER EVOQUE 2.2L DYNAMIC,2012,2349000,149000,DIESEL,INDIVIDUAL,AUTOMATIC,SECOND OWNER,LAND
HYUNDAI I20 1.4 SPORTZ,2017,740000,60000,DIESEL,INDIVIDUAL,MANUAL,FIRST OWNER,HYUNDAI
MARUTI BALENO ALPHA 1.3,2017,800000,90000,DIESEL,INDIVIDUAL,MANUAL,FIRST OWNER,MARUTI
HYUNDAI VERNA CRDI 1.6 SX OPTION,2019,1100000,100000,DIESEL,INDIVIDUAL,MANUAL,FIRST OWNER,HYUNDAI
BMW X1 SDRIVE20D,2012,750000,100000,DIESEL,INDIVIDUAL,AUTOMATIC,SECOND OWNER,BMW
MARUTI ALTO K10 2010-2014 VXI,2012,200000,90000,PETROL,INDIVIDUAL,MANUAL,SECOND OWNER,MARUTI
TATA SPACIO SA 6 SEATER,2009,210000,75000,DIESEL,INDIVIDUAL,MANUAL,FIRST OWNER,TATA
MARUTI SWIFT VDI BSIV,2009,270000,120000,DIESEL,INDIVIDUAL,MANUAL,SECOND OWNER,MARUTI
TOYOTA ETIOS 1.4 VXD,2016,630000,90000,DIESEL,INDIVIDUAL,MANUAL,SECOND OWNER,TOYOTA
HYUNDAI XCENT 1.2 KAPPA S,2015,375000,55000,PETROL,INDIVIDUAL,MANUAL,FIRST OWNER,HYUNDAI
MAHINDRA XYLO D2,2010,300000,70000,DIESEL,INDIVIDUAL,MANUAL,FIRST OWNER,MAHINDRA
MAHINDRA BOLERO POWER PLUS SLX,2016,580000,95000,DIESEL,INDIVIDUAL,MANUAL,SECOND OWNER,MAHINDRA
HYUNDAI VERNA 1.4 CRDI,2014,550000,50000,DIESEL,INDIVIDUAL,MANUAL,FIRST OWNER,HYUNDAI
MARUTI CIAZ ZDI PLUS SHVS,2016,750000,50000,DIESEL,INDIVIDUAL,MANUAL,FIRST OWNER,MARUTI
MARUTI OMNI E MPI STD BS IV,2014,250000,60516,PETROL,INDIVIDUAL,MANUAL,FIRST OWNER,MARUTI
HYUNDAI VERNA 1.6 SX,2012,434999,235000,DIESEL,INDIVIDUAL,MANUAL,SECOND OWNER,HYUNDAI
MERCEDES-BENZ E-CLASS 280 CDI,2007,900000,76731,DIESEL,DEALER,AUTOMATIC,FIRST OWNER,MERCEDES-BENZ
MARUTI SWIFT ZDI,2016,685000,64000,DIESEL,DEALER,MANUAL,FIRST OWNER,MARUTI
MARUTI SWIFT VDI BSIV,2014,540000,65000,DIESEL,DEALER,MANUAL,FIRST OWNER,MARUTI
HONDA CITY I-VTEC CVT ZX,2018,1165000,13000,PETROL,DEALER,AUTOMATIC,TEST DRIVE CAR,HONDA
FORD ECOSPORT 1.5 DV5 MT TITANIUM OPTIONAL,2014,610000,77000,DIESEL,DEALER,MANUAL,FIRST OWNER,FORD
HYUNDAI EON ERA,2011,254999,24000,PETROL,DEALER,MANUAL,FIRST OWNER,HYUNDAI
NISSAN MICRA ACTIVE XV,2014,280000,63840,PETROL,DEALER,MANUAL,FIRST OWNER,NISSAN
TATA TIAGO 1.2 REVOTRON XT,2017,370000,25000,PETROL,INDIVIDUAL,MANUAL,FIRST OWNER,TATA
TATA NEW SAFARI DICOR 2.2 EX 4X2,2011,459999,76400,DIESEL,INDIVIDUAL,MANUAL,SECOND OWNER,TATA
MARUTI ZEN LX,1998,42000,70000,PETROL,INDIVIDUAL,MANUAL,THIRD OWNER,MARUTI
FIAT LINEA ACTIVE (DIESEL),2011,190000,80000,DIESEL,INDIVIDUAL,MANUAL,THIRD OWNER,FIAT
FIAT PUNTO 1.4 EMOTION,2010,165000,100000,PETROL,INDIVIDUAL,MANUAL,FOURTH & ABOVE OWNER,FIAT
FORD ECOSPORT 1.5 DIESEL TREND PLUS BSIV,2017,710000,40000,DIESEL,INDIVIDUAL,MANUAL,FIRST OWNER,FORD
HYUNDAI CRETA 1.6 SX OPTION,2018,1200000,15000,PETROL,INDIVIDUAL,MANUAL,FIRST OWNER,HYUNDAI
MARUTI ZEN ESTILO LXI BS IV,2011,229999,70000,PETROL,INDIVIDUAL,MANUAL,FIRST OWNER,MARUTI
RENAULT KWID RXT,2018,310000,15000,PETROL,INDIVIDUAL,MANUAL,FIRST OWNER,RENAULT
MARUTI WAGON R VXI BS IV,2015,320000,40000,PETROL,INDIVIDUAL,MANUAL,FIRST OWNER,MARUTI
MARUTI 800 AC,2006,100000,54000,PETROL,INDIVIDUAL,MANUAL,FIRST OWNER,MARUTI
HYUNDAI VERNA CRDI,2009,160000,90000,DIESEL,INDIVIDUAL,MANUAL,FIRST OWNER,HYUNDAI
MARUTI 800 AC BSIII,2007,60000,52000,PETROL,INDIVIDUAL,MANUAL,FIRST OWNER,MARUTI
TATA INDIGO LS,2012,100000,200000,DIESEL,INDIVIDUAL,MANUAL,THIRD OWNER,TATA
CHEVROLET BEAT DIESEL LT,2016,350000,35000,DIESEL,INDIVIDUAL,MANUAL,SECOND OWNER,CHEVROLET
RENAULT DUSTER 110PS DIESEL RXZ AWD,2017,700000,60000,DIESEL,INDIVIDUAL,MANUAL,FIRST OWNER,RENAULT
MARUTI ALTO K10 VXI,2017,300000,31489,PETROL,INDIVIDUAL,MANUAL,FIRST OWNER,MARUTI
HYUNDAI I20 1.4 ASTA OPTION,2018,830000,40000,DIESEL,INDIVIDUAL,MANUAL,FIRST OWNER,HYUNDAI
HYUNDAI VERNA TRANSFORM VTVT,2010,229999,70000,PETROL,INDIVIDUAL,MANUAL,FIRST OWNER,HYUNDAI
HYUNDAI I20 MAGNA OPTIONAL 1.4 CRDI,2013,400000,100000,DIESEL,INDIVIDUAL,MANUAL,FIRST OWNER,HYUNDAI
MARUTI GYPSY KING HARD TOP AMBULANCE BSIV,2005,300000,70000,PETROL,INDIVIDUAL,MANUAL,SECOND OWNER,MARUTI
FORD FIGO DIESEL CELEBRATION EDITION,2013,300000,50000,DIESEL,INDIVIDUAL,MANUAL,FIRST OWNER,FORD
FORD FIESTA 1.4 SXI TDCI,2009,80000,180000,DIESEL,INDIVIDUAL,MANUAL,SECOND OWNER,FORD
MARUTI 800 AC,2008,80000,50000,PETROL,INDIVIDUAL,MANUAL,SECOND OWNER,MARUTI
MARUTI ESTEEM VXI,2007,100000,90000,PETROL,INDIVIDUAL,MANUAL,SECOND OWNER,MARUTI
TATA INDICA VISTA QUADRAJET LS,2012,300000,110000,DIESEL,INDIVIDUAL,MANUAL,FIRST OWNER,TATA
MARUTI BALENO ZETA AUTOMATIC,2018,700000,26000,PETROL,INDIVIDUAL,AUTOMATIC,FIRST OWNER,MARUTI
MARUTI VITARA BREZZA ZDI PLUS,2016,975000,65000,DIESEL,INDIVIDUAL,MANUAL,FIRST OWNER,MARUTI
CHEVROLET CAPTIVA LT,2009,500000,130000,DIESEL,INDIVIDUAL,MANUAL,FIRST OWNER,CHEVROLET
RENAULT DUSTER 85PS DIESEL RXL OPTIONAL,2013,550000,75000,DIESEL,INDIVIDUAL,MANUAL,SECOND OWNER,RENAULT
NISSAN TERRANO XV PREMIUM 110 PS,2014,550000,110000,DIESEL,INDIVIDUAL,MANUAL,SECOND OWNER,NISSAN
MARUTI ALTO K10 2010-2014 VXI,2014,240000,50000,PETROL,INDIVIDUAL,MANUAL,FIRST OWNER,MARUTI
MARUTI 800 STD,1997,50000,80000,PETROL,INDIVIDUAL,MANUAL,SECOND OWNER,MARUTI
TATA INDICA VISTA AURA 1.2 SAFIRE,2009,120000,80000,PETROL,INDIVIDUAL,MANUAL,SECOND OWNER,TATA
MARUTI ALTO 800 LXI,2013,900000,60000,PETROL,INDIVIDUAL,MANUAL,SECOND OWNER,MARUTI
HONDA CITY 1.5 V MT,2009,250000,90000,PETROL,INDIVIDUAL,MANUAL,SECOND OWNER,HONDA
RENAULT KWID 1.0 RXT OPTIONAL,2017,280000,36000,PETROL,INDIVIDUAL,MANUAL,FIRST OWNER,RENAULT
TATA INDICA VISTA TERRA QUADRAJET 1.3L BS IV,2010,85000,87000,DIESEL,INDIVIDUAL,MANUAL,FIRST OWNER,TATA
TATA INDICA VISTA TERRA 1.4 TDI,2011,90000,80000,DIESEL,INDIVIDUAL,MANUAL,FIRST OWNER,TATA
CHEVROLET ENJOY TCDI LT 8 SEATER,2015,500000,50000,DIESEL,INDIVIDUAL,MANUAL,FIRST OWNER,CHEVROLET
MARUTI 800 STD,2013,200000,60000,PETROL,INDIVIDUAL,MANUAL,FIRST OWNER,MARUTI
RENAULT KWID RXT,2015,250000,50000,PETROL,INDIVIDUAL,MANUAL,FIRST OWNER,RENAULT
MARUTI SWIFT DZIRE VDI,2014,185000,40000,DIESEL,INDIVIDUAL,MANUAL,THIRD OWNER,MARUTI
HYUNDAI I10 MAGNA 1.1,2008,100000,60000,PETROL,INDIVIDUAL,MANUAL,SECOND OWNER,HYUNDAI
TOYOTA ETIOS VXD,2015,610000,55000,DIESEL,INDIVIDUAL,MANUAL,FIRST OWNER,TOYOTA
MAHINDRA QUANTO C8,2012,290000,80000,DIESEL,INDIVIDUAL,MANUAL,FIRST OWNER,MAHINDRA
MAHINDRA XYLO E9,2012,300000,295000,DIESEL,INDIVIDUAL,MANUAL,FIRST OWNER,MAHINDRA
HYUNDAI EON ERA PLUS,2015,225000,80000,PETROL,INDIVIDUAL,MANUAL,FIRST OWNER,HYUNDAI
MARUTI ALTO K10 VXI,2017,320000,50000,PETROL,INDIVIDUAL,MANUAL,SECOND OWNER,MARUTI
TATA INDIGO CR4,2012,135000,158000,DIESEL,INDIVIDUAL,MANUAL,THIRD OWNER,TATA
TOYOTA INNOVA 2.5 G (DIESEL) 7 SEATER BS IV,2006,400000,400000,DIESEL,INDIVIDUAL,MANUAL,THIRD OWNER,TOYOTA
NISSAN SUNNY XL,2016,600000,19495,PETROL,DEALER,MANUAL,FIRST OWNER,NISSAN
RENAULT DUSTER 85PS DIESEL RXL PLUS,2013,570000,62668,DIESEL,DEALER,MANUAL,FIRST OWNER,RENAULT
MAHINDRA XUV500 W6 2WD,2013,850000,85710,DIESEL,DEALER,MANUAL,FIRST OWNER,MAHINDRA
FORD FIGO DIESEL EXI,2011,250000,55130,DIESEL,DEALER,MANUAL,SECOND OWNER,FORD
FORD ECOSPORT 1.5 DV5 MT TITANIUM,2014,580000,63356,DIESEL,DEALER,MANUAL,SECOND OWNER,FORD
TOYOTA FORTUNER 3.0 DIESEL,2012,1680000,129627,DIESEL,DEALER,MANUAL,FIRST OWNER,TOYOTA
CHEVROLET SPARK 1.0 LT,2010,180000,15000,PETROL,INDIVIDUAL,MANUAL,FIRST OWNER,CHEVROLET
TATA TIAGO 1.2 REVOTRON XE,2017,300000,50000,PETROL,INDIVIDUAL,MANUAL,FIRST OWNER,TATA
TOYOTA ETIOS LIVA VX,2012,269000,70000,PETROL,INDIVIDUAL,MANUAL,SECOND OWNER,TOYOTA
MARUTI ALTO K10 VXI,2018,231999,20000,PETROL,INDIVIDUAL,MANUAL,FIRST OWNER,MARUTI
CHEVROLET BEAT LS,2011,150000,60000,PETROL,INDIVIDUAL,MANUAL,THIRD OWNER,CHEVROLET
HYUNDAI GRAND I10 ASTA OPTION,2017,495000,5000,PETROL,INDIVIDUAL,MANUAL,FIRST OWNER,HYUNDAI
MARUTI CIAZ VXI,2014,700000,15000,PETROL,INDIVIDUAL,MANUAL,FIRST OWNER,MARUTI
DATSUN GO PLUS T BSIV,2018,400000,4400,PETROL,INDIVIDUAL,MANUAL,SECOND OWNER,DATSUN
MAHINDRA XYLO H4,2019,599000,15000,DIESEL,INDIVIDUAL,MANUAL,THIRD OWNER,MAHINDRA
RENAULT DUSTER 85PS DIESEL RXL OPTIONAL,2013,421000,45000,DIESEL,INDIVIDUAL,MANUAL,FIRST OWNER,RENAULT
FORD ECOSPORT 1.5 DIESEL TREND BSIV,2018,841000,1000,DIESEL,INDIVIDUAL,MANUAL,FIRST OWNER,FORD
HYUNDAI I10 MAGNA 1.1L,2014,295000,38500,PETROL,INDIVIDUAL,MANUAL,FIRST OWNER,HYUNDAI
HYUNDAI I10 SPORTZ,2011,220000,25000,PETROL,INDIVIDUAL,MANUAL,FIRST OWNER,HYUNDAI
FORD CLASSIC 1.4 DURATORQ LXI,2013,250000,35000,DIESEL,INDIVIDUAL,MANUAL,FIRST OWNER,FORD
TOYOTA FORTUNER 3.0 DIESEL,2009,1100000,110000,DIESEL,INDIVIDUAL,MANUAL,SECOND OWNER,TOYOTA
HYUNDAI VERNA 1.6 VTVT,2012,300000,40000,PETROL,INDIVIDUAL,MANUAL,FIRST OWNER,HYUNDAI
CHEVROLET AVEO U-VA 1.2,2007,80000,110000,PETROL,INDIVIDUAL,MANUAL,SECOND OWNER,CHEVROLET
CHEVROLET BEAT DIESEL LT,2013,215000,20000,DIESEL,INDIVIDUAL,MANUAL,THIRD OWNER,CHEVROLET
HYUNDAI EON MAGNA PLUS,2012,245000,14987,PETROL,DEALER,MANUAL,FIRST OWNER,HYUNDAI
FORD ECOSPORT 1.5 TDCI TITANIUM BSIV,2016,650000,25061,DIESEL,DEALER,MANUAL,FIRST OWNER,FORD
FORD ECOSPORT 1.5 DIESEL TITANIUM,2017,760000,42494,DIESEL,DEALER,MANUAL,FIRST OWNER,FORD
HONDA AMAZE S I-DTECH,2014,395000,44875,DIESEL,DEALER,MANUAL,FIRST OWNER,HONDA
